TargetVariable,age,job,marital,month,education,default,housing,loan,day_of_week,campaign,previous,poutcome,year,euribor3m,emp.var.rate,prod_indices
0,30,executives,single,nov,high,0,1,1,tue,1,0,nonexistent,2008,0.703691,0.302869,0.124252
0,26,employees,divorced,may,intermediate,0,0,0,mon,1,0,nonexistent,2008,1.07787,1.00307,0.605572
0,30,employees,single,may,high,0,0,0,wed,2,1,failure,2009,-0.794632,-0.689088,0.949409
0,48,employees,divorced,jul,intermediate,0,0,0,mon,2,0,nonexistent,2008,1.13262,1.17812,-0.327017
0,33,non-employed,divorced,may,basic,0,1,0,wed,1,0,nonexistent,2008,1.07894,1.00307,0.605572
0,56,executives,married,apr,high,0,0,0,tue,5,0,nonexistent,2009,-0.731383,-0.689088,0.736121
0,30,employees,married,may,basic,0,1,0,wed,1,0,nonexistent,2009,-0.822802,-0.689088,0.949409
0,25,employees,divorced,apr,high,0,0,0,mon,1,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,37,employees,divorced,apr,basic,0,1,0,mon,4,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,40,employees,single,jun,high,0,1,0,wed,2,0,nonexistent,2008,1.13209,1.17812,-0.446428
0,31,executives,divorced,aug,high,0,0,1,fri,1,0,nonexistent,2008,1.13421,1.17812,-0.00703283
0,49,employees,married,aug,intermediate,0,1,0,fri,1,0,nonexistent,2008,1.13581,1.17812,-0.00703283
0,33,employees,married,jun,intermediate,0,1,1,mon,1,0,nonexistent,2010,-1.10291,-0.630737,0.0818715
0,38,employees,married,jun,high,0,0,0,thu,1,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,42,employees,divorced,apr,basic,0,0,0,mon,2,0,nonexistent,2009,-0.756895,-0.689088,0.736121
0,34,employees,married,jun,high,0,0,0,mon,2,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,45,employees,married,may,basic,0,1,0,tue,1,0,nonexistent,2009,-0.817487,-0.689088,0.949409
0,50,employees,married,nov,basic,0,1,0,mon,1,0,nonexistent,2009,-1.12417,-1.62269,-2.34202
0,32,employees,married,jun,intermediate,0,1,1,fri,2,0,nonexistent,2008,1.13634,1.17812,-0.446428
0,47,employees,divorced,may,intermediate,0,1,0,tue,1,0,nonexistent,2009,-0.817487,-0.689088,0.949409
0,27,employees,single,may,basic,0,0,0,tue,1,0,nonexistent,2009,-0.789317,-0.689088,0.949409
0,42,executives,married,apr,basic,0,0,1,mon,2,0,nonexistent,2009,-0.724473,-0.689088,0.736121
0,40,executives,married,aug,intermediate,0,0,1,wed,1,0,nonexistent,2008,1.13528,1.17812,-0.00703283
0,24,employees,single,jul,intermediate,0,0,0,thu,3,0,nonexistent,2008,1.13156,1.17812,-0.327017
0,34,employees,married,may,high,0,0,0,mon,5,0,nonexistent,2008,1.07787,1.00307,0.605572
0,27,employees,single,jun,basic,0,0,1,thu,2,0,nonexistent,2008,1.08266,1.17812,-0.446428
0,25,employees,single,oct,intermediate,0,1,0,thu,1,0,nonexistent,2009,-1.11407,-1.62269,-3.917
0,37,executives,married,jun,intermediate,0,1,0,tue,1,0,nonexistent,2008,1.13315,1.17812,-0.446428
0,31,employees,married,aug,high,0,1,1,thu,1,0,nonexistent,2008,1.13474,1.17812,-0.00703283
0,37,executives,married,apr,intermediate,0,0,0,thu,2,0,nonexistent,2009,-0.754237,-0.689088,0.736121
0,56,non-employed,married,nov,high,0,1,0,wed,1,0,nonexistent,2009,-1.12151,-1.62269,-2.34202
0,48,executives,married,jun,intermediate,0,0,0,mon,2,0,nonexistent,2008,1.08213,1.17812,-0.446428
0,32,executives,single,nov,high,0,1,0,wed,1,0,nonexistent,2008,0.686151,0.302869,0.124252
0,35,executives,married,aug,high,0,1,1,wed,1,0,nonexistent,2008,1.13528,1.17812,-0.00703283
0,30,employees,single,may,intermediate,0,0,1,fri,2,0,nonexistent,2009,-0.805794,-0.689088,0.949409
0,35,executives,married,aug,intermediate,0,0,0,mon,1,0,nonexistent,2008,1.13421,1.17812,-0.00703283
0,35,employees,single,jul,high,0,0,0,thu,1,0,nonexistent,2008,1.13687,1.17812,-0.327017
0,57,executives,married,nov,intermediate,0,0,0,thu,2,0,nonexistent,2008,0.662765,0.302869,0.124252
0,45,employees,divorced,jul,high,0,0,0,mon,8,0,nonexistent,2008,1.13368,1.17812,-0.327017
0,32,employees,single,may,basic,0,1,1,wed,1,0,nonexistent,2009,-0.822802,-0.689088,0.949409
0,51,executives,divorced,jul,intermediate,0,0,0,tue,4,0,nonexistent,2008,1.13315,1.17812,-0.327017
0,25,employees,married,may,intermediate,0,1,0,fri,2,0,nonexistent,2008,1.07894,1.00307,0.605572
0,33,employees,married,aug,high,0,1,0,mon,3,0,nonexistent,2008,1.13528,1.17812,-0.00703283
0,39,executives,single,may,intermediate,0,0,0,tue,1,1,failure,2009,-0.817487,-0.689088,0.949409
0,22,employees,married,may,basic,0,1,0,thu,1,0,nonexistent,2009,-0.830775,-0.689088,0.949409
0,45,employees,divorced,may,basic,0,0,0,tue,2,0,nonexistent,2008,1.07787,1.00307,0.605572
0,41,employees,married,apr,intermediate,0,1,0,thu,2,0,nonexistent,2009,-0.754237,-0.689088,0.736121
0,41,employees,married,may,basic,0,0,0,thu,2,0,nonexistent,2008,1.07947,1.00307,0.605572
0,33,employees,married,may,basic,0,1,0,tue,2,0,nonexistent,2008,1.07734,1.00307,0.605572
1,49,executives,married,may,basic,0,0,0,mon,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,42,employees,married,may,basic,0,1,1,mon,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,39,employees,married,may,basic,0,1,0,mon,3,0,nonexistent,2008,1.07787,1.00307,0.605572
1,44,employees,married,may,intermediate,0,1,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,42,executives,married,may,intermediate,0,0,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,42,executives,married,may,high,0,0,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,42,employees,married,may,intermediate,0,0,1,tue,3,0,nonexistent,2008,1.07787,1.00307,0.605572
1,31,employees,single,may,high,0,0,0,wed,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,41,executives,married,may,high,0,1,0,wed,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,44,employees,married,may,basic,0,1,0,wed,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,54,employees,divorced,may,high,0,0,0,wed,4,0,nonexistent,2008,1.07734,1.00307,0.605572
1,42,employees,married,may,intermediate,0,1,0,thu,1,0,nonexistent,2008,1.07681,1.00307,0.605572
1,46,employees,single,may,basic,0,1,0,thu,3,0,nonexistent,2008,1.07681,1.00307,0.605572
1,32,employees,married,may,intermediate,0,0,0,thu,1,0,nonexistent,2008,1.07681,1.00307,0.605572
1,43,executives,single,may,high,0,1,0,thu,2,0,nonexistent,2008,1.07681,1.00307,0.605572
1,54,employees,married,may,high,0,0,0,thu,1,0,nonexistent,2008,1.07681,1.00307,0.605572
1,50,executives,married,may,intermediate,0,1,0,thu,1,0,nonexistent,2008,1.07681,1.00307,0.605572
1,31,employees,married,may,basic,0,0,0,thu,2,0,nonexistent,2008,1.07681,1.00307,0.605572
1,31,executives,divorced,may,intermediate,0,1,0,thu,2,0,nonexistent,2008,1.07681,1.00307,0.605572
1,41,employees,divorced,may,intermediate,0,1,0,thu,2,0,nonexistent,2008,1.07681,1.00307,0.605572
1,35,employees,married,may,intermediate,0,1,1,fri,1,0,nonexistent,2008,1.07681,1.00307,0.605572
1,51,employees,married,may,basic,0,0,1,fri,1,0,nonexistent,2008,1.07681,1.00307,0.605572
1,24,employees,single,may,intermediate,0,1,0,fri,1,0,nonexistent,2008,1.07681,1.00307,0.605572
1,32,employees,married,may,high,0,0,1,fri,2,0,nonexistent,2008,1.07681,1.00307,0.605572
1,59,executives,married,may,high,0,0,0,mon,5,0,nonexistent,2008,1.07787,1.00307,0.605572
1,24,employees,single,may,intermediate,0,0,0,mon,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,39,employees,married,may,high,0,0,0,mon,6,0,nonexistent,2008,1.07787,1.00307,0.605572
1,33,executives,married,may,basic,0,1,1,tue,4,0,nonexistent,2008,1.07734,1.00307,0.605572
1,38,executives,married,may,basic,0,1,0,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,35,employees,single,may,intermediate,0,1,1,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,38,employees,single,may,basic,0,1,0,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,38,executives,single,may,high,0,0,0,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,30,executives,married,may,high,0,1,0,tue,2,0,nonexistent,2008,1.07734,1.00307,0.605572
1,51,employees,single,may,basic,0,0,0,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,45,executives,married,may,high,0,1,1,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,36,employees,married,may,intermediate,0,0,0,tue,6,0,nonexistent,2008,1.07734,1.00307,0.605572
1,31,employees,married,may,basic,0,0,0,tue,2,0,nonexistent,2008,1.07734,1.00307,0.605572
1,45,executives,married,may,high,0,1,0,tue,2,0,nonexistent,2008,1.07734,1.00307,0.605572
1,41,executives,married,may,intermediate,0,1,0,wed,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,27,employees,single,may,intermediate,0,1,0,wed,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,33,non-employed,divorced,may,basic,0,0,0,wed,2,0,nonexistent,2008,1.07894,1.00307,0.605572
1,33,employees,married,may,intermediate,0,0,0,wed,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,35,non-employed,married,may,high,0,1,0,wed,2,0,nonexistent,2008,1.07894,1.00307,0.605572
1,40,employees,married,may,intermediate,0,0,0,wed,2,0,nonexistent,2008,1.07894,1.00307,0.605572
1,40,employees,married,may,basic,0,1,0,wed,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,36,executives,married,may,intermediate,0,0,0,wed,3,0,nonexistent,2008,1.07894,1.00307,0.605572
1,35,employees,married,may,basic,0,0,0,thu,3,0,nonexistent,2008,1.07947,1.00307,0.605572
1,32,employees,married,may,basic,0,0,0,thu,1,0,nonexistent,2008,1.07947,1.00307,0.605572
1,42,employees,divorced,may,basic,0,1,0,thu,1,0,nonexistent,2008,1.07947,1.00307,0.605572
1,45,employees,married,may,intermediate,0,1,0,thu,1,0,nonexistent,2008,1.07947,1.00307,0.605572
1,39,employees,married,may,basic,0,0,0,thu,23,0,nonexistent,2008,1.07947,1.00307,0.605572
1,41,employees,married,may,basic,0,0,0,thu,1,0,nonexistent,2008,1.07947,1.00307,0.605572
1,30,employees,married,may,high,0,1,0,thu,2,0,nonexistent,2008,1.07947,1.00307,0.605572
1,50,employees,married,may,basic,0,1,0,thu,3,0,nonexistent,2008,1.07947,1.00307,0.605572
1,30,employees,single,may,intermediate,0,0,1,thu,4,0,nonexistent,2008,1.07947,1.00307,0.605572
1,45,executives,married,may,high,0,1,1,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,35,employees,single,may,intermediate,0,0,1,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,29,employees,single,may,intermediate,0,1,0,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,45,executives,married,may,high,0,1,0,fri,3,0,nonexistent,2008,1.07894,1.00307,0.605572
1,26,employees,single,may,basic,0,0,0,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,40,executives,married,may,high,0,0,0,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,49,employees,divorced,may,intermediate,0,1,0,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,26,employees,single,may,intermediate,0,0,0,fri,2,0,nonexistent,2008,1.07894,1.00307,0.605572
1,37,employees,single,may,intermediate,0,1,0,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,51,employees,married,may,basic,0,0,0,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,46,employees,divorced,may,high,0,0,0,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,35,non-employed,single,may,intermediate,0,0,1,fri,1,0,nonexistent,2008,1.07894,1.00307,0.605572
1,57,employees,divorced,may,intermediate,0,1,1,fri,5,0,nonexistent,2008,1.07894,1.00307,0.605572
1,28,employees,married,may,basic,0,0,1,fri,4,0,nonexistent,2008,1.07894,1.00307,0.605572
1,57,executives,married,may,intermediate,0,1,0,mon,2,0,nonexistent,2008,1.0784,1.00307,0.605572
1,48,employees,married,may,basic,0,0,0,mon,1,0,nonexistent,2008,1.0784,1.00307,0.605572
1,28,employees,married,may,intermediate,0,0,0,mon,4,0,nonexistent,2008,1.0784,1.00307,0.605572
1,38,employees,married,may,intermediate,0,1,0,mon,3,0,nonexistent,2008,1.0784,1.00307,0.605572
1,34,employees,married,may,basic,0,1,0,mon,2,0,nonexistent,2008,1.0784,1.00307,0.605572
1,52,employees,divorced,may,intermediate,0,0,0,mon,5,0,nonexistent,2008,1.0784,1.00307,0.605572
1,33,executives,divorced,may,intermediate,0,0,0,mon,3,0,nonexistent,2008,1.0784,1.00307,0.605572
1,32,employees,single,may,basic,0,0,1,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,31,employees,single,may,intermediate,0,0,0,tue,2,0,nonexistent,2008,1.07734,1.00307,0.605572
1,35,employees,single,may,basic,0,1,0,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,39,employees,single,may,basic,0,0,0,tue,3,0,nonexistent,2008,1.07734,1.00307,0.605572
1,42,employees,married,may,intermediate,0,0,0,tue,2,0,nonexistent,2008,1.07734,1.00307,0.605572
1,55,executives,married,may,intermediate,0,1,0,tue,1,0,nonexistent,2008,1.07734,1.00307,0.605572
1,42,employees,single,may,high,0,1,1,wed,1,0,nonexistent,2008,1.0784,1.00307,0.605572
1,45,employees,single,may,intermediate,0,1,0,wed,1,0,nonexistent,2008,1.0784,1.00307,0.605572
1,30,employees,single,may,high,0,0,0,wed,1,0,nonexistent,2008,1.0784,1.00307,0.605572
1,35,executives,single,may,high,0,1,0,wed,1,0,nonexistent,2008,1.0784,1.00307,0.605572
1,31,employees,married,may,basic,0,0,1,wed,1,0,nonexistent,2008,1.0784,1.00307,0.605572
1,36,employees,single,may,intermediate,0,1,1,wed,4,0,nonexistent,2008,1.0784,1.00307,0.605572
1,46,employees,married,may,basic,0,0,0,wed,2,0,nonexistent,2008,1.0784,1.00307,0.605572
1,25,employees,single,may,basic,0,1,0,wed,1,0,nonexistent,2008,1.0784,1.00307,0.605572
1,45,employees,divorced,may,high,0,0,0,wed,3,0,nonexistent,2008,1.0784,1.00307,0.605572
1,56,executives,married,may,high,0,0,1,wed,2,0,nonexistent,2008,1.0784,1.00307,0.605572
1,30,employees,single,may,intermediate,0,0,0,wed,2,0,nonexistent,2008,1.0784,1.00307,0.605572
1,32,employees,married,may,basic,0,0,0,wed,3,0,nonexistent,2008,1.0784,1.00307,0.605572
1,37,employees,married,may,intermediate,0,1,1,wed,3,0,nonexistent,2008,1.0784,1.00307,0.605572
1,58,employees,divorced,may,high,0,1,0,fri,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,35,employees,married,may,intermediate,0,0,0,fri,5,0,nonexistent,2008,1.07787,1.00307,0.605572
1,49,executives,married,may,intermediate,0,0,0,fri,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,47,employees,married,may,basic,0,1,0,fri,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,55,non-employed,married,may,intermediate,0,0,0,fri,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,50,executives,married,may,intermediate,0,1,0,fri,3,0,nonexistent,2008,1.07787,1.00307,0.605572
1,32,employees,single,may,high,0,0,0,fri,3,0,nonexistent,2008,1.07787,1.00307,0.605572
1,33,employees,single,may,intermediate,0,0,0,fri,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,46,employees,married,may,basic,0,1,0,fri,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,39,executives,single,may,intermediate,0,0,0,fri,5,0,nonexistent,2008,1.07787,1.00307,0.605572
1,39,employees,married,may,intermediate,0,1,0,fri,6,0,nonexistent,2008,1.07787,1.00307,0.605572
1,56,employees,married,may,intermediate,0,1,0,mon,4,0,nonexistent,2008,1.07787,1.00307,0.605572
1,58,employees,single,may,high,0,0,0,mon,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,29,non-employed,single,may,intermediate,0,0,1,mon,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,58,employees,single,may,high,0,0,0,mon,3,0,nonexistent,2008,1.07787,1.00307,0.605572
1,43,executives,married,may,intermediate,0,1,1,mon,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,39,executives,married,may,high,0,0,0,mon,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,38,employees,single,may,high,0,0,0,mon,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,28,executives,married,may,basic,0,0,0,mon,3,0,nonexistent,2008,1.07787,1.00307,0.605572
1,24,employees,married,may,basic,0,1,0,mon,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,42,employees,married,may,intermediate,0,1,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,29,executives,single,may,high,0,1,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,34,employees,married,may,basic,0,0,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,47,employees,married,may,intermediate,0,0,0,tue,3,0,nonexistent,2008,1.07787,1.00307,0.605572
1,31,employees,married,may,basic,0,0,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,39,executives,single,may,high,0,1,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,52,executives,married,may,intermediate,0,1,0,tue,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,30,employees,married,may,basic,0,0,0,tue,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,52,employees,divorced,may,high,0,1,0,wed,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,57,employees,divorced,may,basic,0,1,0,wed,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,34,employees,married,may,basic,0,1,1,wed,4,0,nonexistent,2008,1.07787,1.00307,0.605572
1,40,employees,married,may,high,0,1,0,wed,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,33,employees,married,may,basic,0,0,0,wed,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,54,executives,married,may,intermediate,0,0,0,wed,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,33,employees,married,may,high,0,0,0,wed,2,0,nonexistent,2008,1.07787,1.00307,0.605572
1,41,executives,married,may,basic,0,1,0,wed,1,0,nonexistent,2008,1.07787,1.00307,0.605572
1,30,executives,single,may,high,0,0,1,wed,5,0,nonexistent,2008,1.07787,1.00307,0.605572
1,59,non-employed,married,may,intermediate,0,0,0,wed,9,0,nonexistent,2008,1.07787,1.00307,0.605572
1,39,employees,married,may,high,0,1,0,thu,1,0,nonexistent,2008,1.07947,1.00307,0.605572
1,38,executives,divorced,may,intermediate,0,1,0,thu,1,0,nonexistent,2008,1.07947,1.00307,0.605572
1,34,employees,married,may,intermediate,0,0,0,thu,2,0,nonexistent,2008,1.07947,1.00307,0.605572
1,31,employees,divorced,may,intermediate,0,0,0,thu,1,0,nonexistent,2008,1.07947,1.00307,0.605572
1,31,employees,married,may,basic,0,0,0,thu,2,0,nonexistent,2008,1.07947,1.00307,0.605572
1,40,employees,single,may,intermediate,0,1,0,thu,2,0,nonexistent,2008,1.07947,1.00307,0.605572
1,37,employees,married,may,high,0,1,0,thu,2,0,nonexistent,2008,1.07947,1.00307,0.605572
1,36,employees,single,may,high,0,0,0,thu,3,0,nonexistent,2008,1.07947,1.00307,0.605572
1,37,employees,single,may,high,0,1,0,thu,2,0,nonexistent,2008,1.07947,1.00307,0.605572
1,34,employees,divorced,may,intermediate,0,0,0,fri,3,0,nonexistent,2008,1.08159,1.00307,0.605572
1,40,employees,married,may,intermediate,0,0,1,fri,3,0,nonexistent,2008,1.08159,1.00307,0.605572
1,48,employees,married,may,basic,0,1,0,fri,5,0,nonexistent,2008,1.08159,1.00307,0.605572
1,30,employees,married,may,high,0,0,0,fri,1,0,nonexistent,2008,1.08159,1.00307,0.605572
1,50,executives,married,may,intermediate,0,1,0,fri,2,0,nonexistent,2008,1.08159,1.00307,0.605572
1,31,employees,married,may,intermediate,0,0,0,fri,1,0,nonexistent,2008,1.08159,1.00307,0.605572
1,41,executives,married,may,high,0,1,0,fri,10,0,nonexistent,2008,1.08159,1.00307,0.605572
1,37,employees,married,may,intermediate,0,0,0,fri,2,0,nonexistent,2008,1.08159,1.00307,0.605572
1,29,executives,married,may,intermediate,0,0,0,fri,3,0,nonexistent,2008,1.08159,1.00307,0.605572
1,49,employees,married,may,basic,0,1,0,fri,2,0,nonexistent,2008,1.08159,1.00307,0.605572
1,42,employees,married,may,intermediate,0,0,0,fri,2,0,nonexistent,2008,1.08159,1.00307,0.605572
1,32,employees,single,may,intermediate,0,1,0,fri,4,0,nonexistent,2008,1.08159,1.00307,0.605572
1,40,employees,divorced,may,intermediate,0,1,0,fri,12,0,nonexistent,2008,1.08159,1.00307,0.605572
1,37,non-employed,married,may,intermediate,0,1,0,fri,2,0,nonexistent,2008,1.08159,1.00307,0.605572
1,31,employees,single,may,basic,0,0,0,fri,5,0,nonexistent,2008,1.08159,1.00307,0.605572
1,46,employees,married,jun,high,0,1,0,mon,5,0,nonexistent,2008,1.08213,1.17812,-0.446428
1,38,non-employed,married,jun,basic,0,0,0,mon,4,0,nonexistent,2008,1.08213,1.17812,-0.446428
1,60,executives,married,jun,high,0,0,0,mon,2,0,nonexistent,2008,1.08213,1.17812,-0.446428
1,30,employees,divorced,jun,basic,0,0,0,mon,1,0,nonexistent,2008,1.08213,1.17812,-0.446428
1,28,employees,married,jun,intermediate,0,0,0,mon,2,0,nonexistent,2008,1.08213,1.17812,-0.446428
1,42,employees,married,jun,basic,0,1,0,mon,1,0,nonexistent,2008,1.08213,1.17812,-0.446428
1,26,employees,married,jun,basic,0,0,0,mon,3,0,nonexistent,2008,1.08213,1.17812,-0.446428
1,55,executives,married,jun,intermediate,0,1,0,mon,5,0,nonexistent,2008,1.08213,1.17812,-0.446428
1,59,non-employed,divorced,jun,high,0,0,0,mon,6,0,nonexistent,2008,1.08213,1.17812,-0.446428
1,26,executives,single,jun,high,0,0,0,tue,3,0,nonexistent,2008,1.08159,1.17812,-0.446428
1,34,employees,married,jun,basic,0,0,0,tue,2,0,nonexistent,2008,1.08159,1.17812,-0.446428
1,32,employees,single,jun,intermediate,0,0,0,tue,3,0,nonexistent,2008,1.08159,1.17812,-0.446428
1,56,executives,married,jun,basic,0,1,0,tue,3,0,nonexistent,2008,1.08159,1.17812,-0.446428
1,48,executives,married,jun,high,0,1,1,tue,7,0,nonexistent,2008,1.08159,1.17812,-0.446428
